Taxi ID,Date,Time,Latitude,Longitude,Temperature
170,2002/2/14,22:05:58.684771+01,41.80788865,12.45338511,11.71935268
171,2002/3/14,16:23:44.77602+01,41.84268781,12.54156754,12.81614564
171,2002/3/14,16:27:59.890172+01,41.8569608,12.52050938,15.60171057
171,2002/3/14,17:59:46.269092+01,41.9109853,12.49840834,18.11024517
171,2002/3/14,20:30:22.914824+01,41.92682238,12.51735693,10.57801052
171,2002/3/14,22:38:24.83006+01,41.9101878,12.4919852,13.92666551
172,2002/1/14,00:29:53.157494+01,41.90742862,12.49014636,7.873213236
172,2002/1/14,16:32:47.906171+01,41.89902571,12.49053461,9.64451083
172,2002/1/14,18:05:53.293+01,41.92674313,12.46127192,7.309801078
172,2002/1/14,20:47:50.41895+01,41.85516723,12.47289738,14.63604817
172,2002/1/14,20:53:35.93392+01,41.83389503,12.44564705,13.17675758
172,2002/1/14,23:35:33.390468+01,41.89743973,12.49769195,10.76766785
172,2002/1/14,23:51:16.190795+01,41.89248542,12.54080342,7.232134716
172,2002/2/14,01:08:25.817377+01,41.92672634,12.51032675,4.851313905
172,2002/2/14,01:47:58.835567+01,41.92604453,12.5230321,6.163143101
172,2002/2/14,01:59:13.323799+01,41.92742868,12.56407859,7.15264962
172,2002/2/14,01:59:28.38403+01,41.92583895,12.56360459,7.519602797
172,2002/2/14,11:48:23.323799+01,41.92742868,12.56407859,10.7447854
172,2002/2/14,12:17:45.323799+01,41.92742868,12.56407859,12.07062544
172,2002/3/14,04:30:36.568303+01,41.88162466,12.51239168,9.484111404
172,2002/3/14,05:11:56.808089+01,41.84099926,12.45325074,6.192191387
172,2002/3/14,05:18:18.243171+01,41.81623351,12.36627266,5.18378005
172,2002/3/14,08:12:32.337756+01,41.85676046,12.37697118,10.93435114
172,2002/3/14,08:55:52.537282+01,41.91063987,12.4518673,8.89624084
172,2002/3/14,08:56:07.503434+01,41.91092511,12.45307065,9.581718451
172,2002/3/14,11:45:13.11352+01,41.92715704,12.47514644,11.99950802
172,2002/3/14,12:00:00.617754+01,41.91643535,12.46333968,11.87248734
172,2002/3/14,12:54:56.6785+01,41.92678978,12.52387934,9.987587528
172,2002/3/14,14:20:57.723831+01,41.92745438,12.56406926,13.19455879
172,2002/3/14,14:29:56.382925+01,41.88312883,12.57302862,13.3575199
174,2002/1/14,00:48:04.621404+01,41.89544211,12.50891516,7.032981698
174,2002/1/14,15:53:08.802206+01,41.9018458,12.568811,13.73295827
174,2002/1/14,17:01:40.58899+01,41.90957732,12.52989417,18.57503967
174,2002/1/14,18:57:51.215406+01,41.89901716,12.46727721,11.74139676
174,2002/1/14,19:10:38.345763+01,41.90260713,12.44172983,8.662829743
174,2002/1/14,23:51:53.546209+01,41.92762753,12.50661517,9.327700207
174,2002/2/14,00:11:30.327574+01,41.92576353,12.50501627,6.78410421
174,2002/2/14,00:43:45.001289+01,41.92727447,12.48037324,5.523414857
174,2002/2/14,01:22:39.142046+01,41.89495202,12.54742908,5.01609744
174,2002/2/14,18:27:35.33441+01,41.91059104,12.51345659,11.90284516
174,2002/3/14,06:53:19.896796+01,41.9087341,12.62799971,8.560462544
174,2002/3/14,08:28:00.454337+01,41.88890332,12.48143105,10.85065049
175,2002/1/14,22:06:42.431872+01,41.93000499,12.50880966,9.669741336
175,2002/2/14,02:17:07.506498+01,41.89992301,12.45393313,6.825353188
175,2002/2/14,02:28:53.416169+01,41.88824685,12.36738368,4.619248213
175,2002/3/14,08:51:09.886804+01,41.8407683,12.45468424,10.79627301
175,2002/3/14,08:51:25.205678+01,41.83960018,12.45176698,8.363180651
175,2002/3/14,12:15:24.278496+01,41.8163805,12.36922204,13.47121389
175,2002/3/14,13:16:39.255558+01,41.89062379,12.41297259,13.30939237
176,2002/3/14,17:59:48.156149+01,41.90667064,12.45695698,17.64235193
176,2002/3/14,18:00:02.815277+01,41.90667064,12.45695698,12.2291758
176,2002/3/14,19:06:32.847942+01,41.84075751,12.45435313,13.96364428
176,2002/3/14,19:06:47.852758+01,41.84038709,12.45275839,10.6779857
178,2002/1/14,00:48:58.904517+01,41.88156704,12.45250153,4.799663247
178,2002/1/14,00:49:28.910811+01,41.88417469,12.45497574,7.199523697
178,2002/1/14,16:01:24.662467+01,41.91384482,12.57013272,13.41038505
178,2002/1/14,16:44:13.702178+01,41.90089154,12.48055285,15.5844973
178,2002/1/14,18:09:26.739389+01,41.88997122,12.48090271,12.81003576
178,2002/1/14,20:47:02.890861+01,41.92664056,12.47632948,9.577619541
178,2002/1/14,22:58:42.302891+01,41.94688562,12.45243729,7.737336439
178,2002/1/14,23:10:22.807042+01,41.90962673,12.45157148,9.882326832
178,2002/2/14,00:00:08.495373+01,41.89186321,12.50839718,7.148976735
178,2002/2/14,00:17:37.161063+01,41.89905683,12.45177688,4.911617896
178,2002/2/14,00:27:36.476012+01,41.9264782,12.42653556,5.162349992
178,2002/2/14,01:43:17.363225+01,41.92720358,12.47419963,5.986487603
178,2002/2/14,02:02:29.04577+01,41.89957628,12.54158422,5.780564246
178,2002/3/14,04:41:10.363613+01,41.91760286,12.57391911,7.68201912
178,2002/3/14,05:59:45.362109+01,41.904237,12.49475654,7.921052768
178,2002/3/14,06:00:01.221063+01,41.90420551,12.49475823,10.55512149
178,2002/3/14,08:46:14.602845+01,41.83992265,12.45241455,8.092867524
178,2002/3/14,08:46:30.408519+01,41.84042707,12.45315535,10.47594984
179,2002/1/14,11:00:00.94781+01,41.9470251,12.52544098,8.985798337
179,2002/1/14,11:57:59.662121+01,41.91097114,12.49835251,11.80731956
179,2002/1/14,12:26:09.22115+01,41.91553007,12.46302853,15.12814462
179,2002/1/14,14:11:06.753525+01,41.9350615,12.42665967,13.48602377
179,2002/1/14,14:16:04.893012+01,41.92692375,12.46124892,11.81685151
179,2002/2/14,09:44:30.203445+01,41.95258758,12.52442648,8.862953747
179,2002/2/14,11:59:55.481888+01,41.89785888,12.46926152,10.43493877
179,2002/2/14,12:00:11.143089+01,41.89785888,12.46926152,13.0542703
179,2002/3/14,10:18:12.665045+01,41.95177111,12.51622404,8.61295361
179,2002/3/14,11:59:50.067346+01,41.91942194,12.51622395,11.25554316
179,2002/3/14,12:00:05.082688+01,41.91802222,12.51398143,13.15780718
180,2002/1/14,14:01:16.658295+01,41.85075826,12.47422004,14.27444837
180,2002/1/14,17:03:09.345668+01,41.816552,12.37147383,12.82052423
180,2002/1/14,17:45:47.043942+01,41.90910095,12.47407059,16.14404737
180,2002/1/14,17:57:43.115678+01,41.92085045,12.44796457,12.42980304
180,2002/1/14,18:00:05.897398+01,41.91868256,12.44565711,10.65454063
180,2002/1/14,18:15:48.163161+01,41.92696451,12.44714817,7.942049855
180,2002/1/14,18:24:45.420516+01,41.9402119,12.462463,10.81503848
180,2002/2/14,13:55:40.802825+01,41.78903174,12.37545105,13.79899681
180,2002/2/14,14:04:39.048048+01,41.83276667,12.45348145,15.07019699
180,2002/2/14,15:59:15.880342+01,41.79741205,12.58716267,12.17331594
180,2002/2/14,16:31:44.812977+01,41.85930344,12.49746624,14.25637057
180,2002/2/14,19:31:56.038524+01,41.88554504,12.47090575,11.39773405
180,2002/2/14,21:06:33.139891+01,41.85721245,12.49423745,13.06238273
180,2002/3/14,12:28:01.834575+01,41.85223699,12.4775148,15.35558218
180,2002/3/14,12:42:35.327018+01,41.82707795,12.4522292,13.56332272
180,2002/3/14,17:06:51.47509+01,41.89459695,12.48458602,14.4144369
181,2002/3/14,07:25:06.705538+01,41.9192965,12.53659419,10.24646069
181,2002/3/14,12:00:10.632098+01,41.90553199,12.50428842,15.0542553
182,2002/3/14,10:57:15.695591+01,41.92644658,12.47377902,9.732967252
182,2002/3/14,11:59:45.073398+01,41.90153087,12.498907,11.51937798
182,2002/3/14,12:48:47.135042+01,41.85422777,12.54260066,12.91616916
182,2002/3/14,13:06:10.706728+01,41.85711482,12.52005288,15.61875494
182,2002/3/14,13:58:53.834968+01,41.92657669,12.52346856,14.04581821
182,2002/3/14,14:26:23.923999+01,41.89604973,12.48207996,16.65227702
183,2002/3/14,13:31:46.28997+01,41.86123889,12.46983296,16.09569994
183,2002/3/14,15:55:23.52886+01,41.8569298,12.53712703,14.50074818
183,2002/3/14,16:10:39.349908+01,41.84248076,12.54199274,13.83293795
183,2002/3/14,21:43:26.061126+01,41.88898563,12.45309819,12.78048623
183,2002/3/14,21:43:28.895285+01,41.88887134,12.45070349,9.946811489
183,2002/4/14, 22:15:48.772561+01,41.92793367,12.4265377,9.073189088
184,2002/3/14,13:50:51.15025+01,41.7989127,12.3975783,12.39528185
184,2002/3/14,15:50:53.81853+01,41.83656959,12.47215807,15.86257527
185,2002/1/14,13:45:36.111701+01,41.88786355,12.62081418,14.10984072
185,2002/1/14,15:17:22.557642+01,41.88118663,12.51502063,13.33856686
185,2002/1/14,18:16:49.659363+01,41.86238627,12.47791356,12.37986304
185,2002/1/14,18:27:02.916646+01,41.82490024,12.41955032,9.361835755
185,2002/1/14,19:19:15.447063+01,41.84491127,12.4779664,10.9168303
185,2002/2/14,13:59:50.076873+01,41.89601731,12.5414007,13.71724691
185,2002/2/14,14:00:05.41551+01,41.89773586,12.53974072,13.73959046
185,2002/2/14,20:33:39.544454+01,41.85789563,12.49512383,13.03237448
185,2002/2/14,20:58:53.890636+01,41.80944071,12.40677351,10.44121438
185,2002/2/14,21:02:15.957418+01,41.79930376,12.46615592,14.30952595
185,2002/2/14,21:10:53.768726+01,41.85502264,12.59800842,7.300292417
185,2002/2/14,21:11:08.802638+01,41.85897192,12.59920451,9.904796259
185,2002/3/14,07:00:03.355627+01,41.91301309,12.52093964,8.054616047
185,2002/3/14,12:36:51.350992+01,41.85688839,12.5107439,11.06489389
185,2002/3/14,12:48:23.840052+01,41.86342304,12.54954121,13.08513434
185,2002/3/14,14:40:23.63751+01,41.90964206,12.48871944,15.85639022
186,2002/3/14,12:48:18.215765+01,41.8725489,12.47984386,15.73476153
186,2002/3/14,15:36:41.339614+01,41.86957744,12.45276724,11.45016663
186,2002/3/14,18:00:05.399054+01,41.89619345,12.48276932,11.12254349
186,2002/3/14,19:48:50.645239+01,41.92641534,12.48130623,12.23421565
187,2002/1/14,01:06:46.090123+01,41.92732,12.45815,5.58720704
187,2002/1/14,01:31:43.371493+01,41.90667,12.45816,7.492908611
187,2002/1/14,01:36:14.287136+01,41.906595,12.45049833,4.700694316
187,2002/1/14,16:27:01.523765+01,41.92335167,12.424585,12.68951657
187,2002/1/14,16:28:01.56354+01,41.92646833,12.42657833,10.19761075
187,2002/1/14,17:46:42.454044+01,41.89335,12.48821167,17.27748569
187,2002/1/14,19:03:20.089858+01,41.90391667,12.48902167,10.42845117
187,2002/1/14,22:01:32.44847+01,41.93774333,12.54034833,9.956894265
187,2002/1/14,22:01:47.408166+01,41.93778333,12.542205,6.849432924
187,2002/1/14,23:25:30.340954+01,41.921575,12.44571667,9.186548348
187,2002/2/14,01:41:42.550416+01,41.937875,12.54122833,7.002930772
187,2002/2/14,01:49:12.83481+01,41.93356,12.529915,5.889663842
187,2002/2/14,01:49:17.706275+01,41.90448667,12.4944,6.130318488
187,2002/2/14,19:26:01.550416+01,41.937875,12.54122833,10.1487997
187,2002/3/14,06:05:41.011157+01,41.92234,12.4084264,7.623598629
187,2002/3/14,06:19:03.620486+01,41.93593333,12.4372,7.086681972
187,2002/3/14,06:37:58.342247+01,41.93991333,12.46154833,9.412155623
187,2002/3/14,09:28:43.620571+01,41.90776333,12.490425,10.75609428
187,2002/3/14,10:49:44.940834+01,41.857175,12.376515,7.947488339
187,2002/3/14,11:59:52.244506+01,41.83259167,12.46282167,10.07415246
187,2002/3/14,12:30:07.093886+01,41.80877333,12.45463167,15.75179946
187,2002/3/14,12:43:21.595194+01,41.85655333,12.37707167,14.50379689
187,2002/3/14,14:29:51.306089+01,41.92025,12.40492833,8.925462615
187,2002/4/14,06:19:03.620486+01,41.93593333,12.4372,9.086681972
188,2002/1/14,00:09:36.44454+01,41.89601306,12.47837831,5.761911812
188,2002/1/14,00:39:17.707007+01,41.92707463,12.48612484,4.807450075
188,2002/1/14,22:04:37.383668+01,41.8469182,12.47354767,9.969202115
188,2002/1/14,22:49:35.881696+01,41.90500353,12.48321224,11.56065963
188,2002/2/14,00:00:04.73869+01,41.90040747,12.49907953,6.262923242
188,2002/2/14,00:26:28.807762+01,41.89883205,12.45232356,5.813231762
188,2002/2/14,01:37:52.381001+01,41.92691305,12.46121215,6.921252415
188,2002/2/14,01:44:53.354472+01,41.9410441,12.44175561,4.408698977
188,2002/3/14,08:27:01.463139+01,41.88045406,12.50866675,12.45975206
188,2002/3/14,10:13:44.284212+01,41.83988418,12.45363737,10.88113904
188,2002/3/14,10:20:29.496167+01,41.85606912,12.45204771,7.745961314
188,2002/3/14,10:59:50.316136+01,41.8695465,12.45279444,9.152838352
188,2002/3/14,14:29:55.539349+01,41.88416966,12.51106203,13.79668891
190,2002/1/14,15:07:08.25733+01,41.91022198,12.47683383,18.65667474
190,2002/1/14,18:13:39.122633+01,41.91512002,12.44976414,11.64679399
190,2002/1/14,20:06:08.707397+01,41.92735775,12.52158928,10.2665911
190,2002/1/14,20:28:57.410846+01,41.89935668,12.48700981,11.65673271
190,2002/2/14,16:22:17.817879+01,41.8407837,12.45404171,17.34947098
190,2002/2/14,16:28:02.804353+01,41.81610931,12.36538142,17.5053299
190,2002/2/14,16:35:02.226712+01,41.89799499,12.48165516,13.77043126
190,2002/2/14,18:39:50.964631+01,41.81629667,12.368537,11.80780024
190,2002/2/14,19:21:21.212944+01,41.80008566,12.45513759,7.833856562
190,2002/2/14,19:50:07.514919+01,41.85762473,12.49516298,11.40021854
190,2002/3/14,05:37:03.176552+01,41.87601261,12.52139314,8.518847279
190,2002/3/14,09:10:24.901665+01,41.90663089,12.45190472,7.941557578
190,2002/3/14,11:47:50.997554+01,41.9275351,12.46938636,9.639053213
190,2002/3/14,11:59:50.738643+01,41.908214,12.48228222,8.517014714
190,2002/3/14,12:00:04.956836+01,41.90717773,12.48260573,20.52700141
190,2002/3/14,12:54:12.890259+01,41.85665482,12.47360437,15.10748266
190,2002/3/14,12:58:53.978041+01,41.83141172,12.45177021,11.92570202
191,2002/1/14,00:02:02.056922+01,41.85192934,12.57874439,4.756784323
191,2002/1/14,00:08:16.809158+01,41.85806158,12.5601652,6.278934072
191,2002/1/14,02:35:57.54123+01,41.86422795,12.46486552,5.822938646
191,2002/1/14,02:38:27.335525+01,41.85687622,12.45875324,6.031458165
191,2002/3/14,17:59:46.936193+01,41.9107925,12.49274613,13.18705172
191,2002/3/14,18:09:05.624044+01,41.92650594,12.47641241,9.698171579
191,2002/3/14,18:51:26.764462+01,41.85724563,12.47370771,15.04309959
191,2002/3/14,22:49:58.680384+01,41.83922963,12.45180686,11.17873095
191,2002/3/14,23:59:59.719071+01,41.88975836,12.47451985,13.88162942
192,2002/1/14,18:25:31.95783+01,41.81022723,12.47186144,11.88834175
192,2002/3/14,13:29:07.897544+01,41.86465212,12.46959875,15.45981884
192,2002/3/14,13:51:33.637576+01,41.89944539,12.45274779,12.514617
192,2002/3/14,17:43:20.391873+01,41.84009394,12.45622155,15.03847778
192,2002/3/14,17:53:05.474645+01,41.81614063,12.3654411,13.93178206
192,2002/3/14,18:22:34.450423+01,41.81615836,12.36754728,11.13095973
192,2002/3/14,20:24:48.582411+01,41.88894886,12.45216536,10.00427997
192,2002/3/14,20:25:03.60437+01,41.88894058,12.4533806,12.89561189
192,2002/3/14,21:16:16.24903+01,41.92714771,12.46129813,10.37991763
192,2002/4/14, 19:06:43.025858+01,41.92667843,12.4269159,9.127082954
193,2002/1/14,01:00:01.731408+01,41.89396491,12.47595956,6.487630195
193,2002/1/14,03:07:00.276744+01,41.89468045,12.55878707,4.923809128
193,2002/1/14,04:01:29.948624+01,41.89457569,12.43096653,5.677551024
193,2002/1/14,04:26:56.108906+01,41.92707685,12.45828549,4.81242406
193,2002/1/14,04:40:40.769368+01,41.96257397,12.45273753,3.836198894
193,2002/3/14,21:49:13.916797+01,41.90288302,12.40978711,10.30139512
193,2002/3/14,23:59:57.207744+01,41.89252938,12.46947152,14.73442483
194,2002/3/14,17:59:54.55762+01,41.87706729,12.48099615,15.5476002
194,2002/3/14,18:00:09.546128+01,41.87682682,12.48094075,12.23030581
194,2002/3/14,18:22:47.204489+01,41.82026277,12.45159322,11.48061952
194,2002/3/14,18:38:02.173851+01,41.85683072,12.49407581,13.92467713
194,2002/3/14,20:38:53.568164+01,41.89244288,12.5414261,11.03096157
195,2002/3/14,08:07:47.98535+01,41.85277639,12.59697731,9.236920941
195,2002/3/14,11:02:13.3418+01,41.80086584,12.4543252,10.86694182
195,2002/3/14,11:02:28.360284+01,41.80155848,12.44876783,8.567507435
195,2002/3/14,11:26:58.360089+01,41.88894619,12.45354236,10.38180719
195,2002/3/14,11:59:49.37496+01,41.89804978,12.43041949,7.483304049
195,2002/3/14,12:04:34.142178+01,41.9065766,12.45153296,12.51126793
195,2002/3/14,12:04:48.980301+01,41.90694334,12.45346374,13.63639774
195,2002/3/14,13:24:28.431415+01,41.90867494,12.54121401,14.32337417
196,2002/1/14,00:55:00.288779+01,41.89261149,12.46931109,5.907017753
196,2002/1/14,02:21:57.730198+01,41.8981875,12.45076705,6.448382991
196,2002/1/14,02:33:27.749547+01,41.85599744,12.42492682,5.338209137
196,2002/3/14,17:59:49.062902+01,41.89903851,12.48124529,14.13710104
196,2002/3/14,18:15:03.818456+01,41.85761578,12.47383701,16.17180878
196,2002/3/14,18:15:18.635607+01,41.85718095,12.47376442,12.23400316
196,2002/3/14,18:20:03.386654+01,41.83198167,12.45239237,11.33982734
197,2002/1/14,00:47:54.338675+01,41.91009795,12.50268467,6.419020344
197,2002/1/14,16:20:22.846456+01,41.96826476,12.54714594,12.13723408
197,2002/1/14,17:20:08.426404+01,41.94682026,12.52649846,12.15852818
197,2002/1/14,19:39:43.884891+01,41.84216238,12.47153521,13.89760658
197,2002/1/14,21:55:59.056848+01,41.8897255,12.47473961,12.47881884
197,2002/1/14,22:24:08.032445+01,41.89938463,12.45268709,10.1046769
197,2002/1/14,23:55:02.563899+01,41.92671319,12.48110232,12.0089548
197,2002/2/14,01:14:25.71806+01,41.92708231,12.48609791,5.491649014
197,2002/2/14,02:43:48.054396+01,41.91089203,12.49378953,7.312536707
197,2002/3/14,07:42:35.300125+01,41.97571467,12.51575853,9.694510333
197,2002/3/14,09:33:29.458011+01,41.93365823,12.42632754,9.509709276
197,2002/3/14,11:59:49.263402+01,41.9103689,12.47676391,10.94525386
197,2002/3/14,12:00:04.94381+01,41.91035322,12.47676994,18.59941922
197,2002/3/14,12:07:04.28967+01,41.92668032,12.46174772,13.70279369
197,2002/3/14,13:19:43.654706+01,41.85723144,12.47375243,16.00738276
198,2002/2/14,15:42:03.096906+01,41.81610952,12.36615972,12.60207913
198,2002/2/14,15:47:53.556922+01,41.84046129,12.4530132,16.16204853
198,2002/2/14,15:53:23.559546+01,41.85847169,12.4709612,13.97893817
198,2002/2/14,18:52:45.358245+01,41.92686399,12.49340652,10.32622629
198,2002/2/14,23:03:17.362556+01,41.9270124,12.4468454,8.601881948
198,2002/2/14,23:14:16.28578+01,41.90798773,12.45277838,10.51965997
198,2002/2/14,23:59:49.706946+01,41.9059316,12.48367269,12.57048115
198,2002/3/14,00:33:14.81019+01,41.85797353,12.5491751,7.163499112
198,2002/3/14,00:36:43.971002+01,41.85450875,12.54202635,6.872633951
198,2002/3/14,00:37:13.90767+01,41.85614646,12.53791735,6.691473572
198,2002/3/14,01:24:55.118214+01,41.87943799,12.45852743,8.375579134
198,2002/3/14,19:22:49.761117+01,41.90424853,12.47474107,12.81393611
198,2002/3/14,20:56:33.678279+01,41.92791044,12.52479741,11.4806944
198,2002/3/14,22:58:30.627687+01,41.91388671,12.45140671,10.11157385
199,2002/2/14,16:59:42.881465+01,41.93300379,12.52906686,13.47833397
199,2002/2/14,17:59:58.54548+01,41.90093027,12.47241341,15.88843589
199,2002/2/14,18:00:04.819247+01,41.90093027,12.47241341,11.72474911
199,2002/3/14,00:00:05.157499+01,41.90047543,12.47298765,8.585943614
199,2002/3/14,17:59:57.170229+01,41.89369015,12.48188864,17.23003388
199,2002/3/14,23:39:38.307052+01,41.92482406,12.45862761,13.45009183
199,2002/3/14,23:59:46.763919+01,41.95272868,12.45593375,10.81786828
199,2002/4/14, 23:44:38.310925+01,41.94698636,12.45253866,8.46663315
200,2002/2/14,20:30:23.733182+01,41.99301167,12.39406594,8.196053209
200,2002/2/14,20:50:21.40983+01,41.92658257,12.47573309,9.599593326
200,2002/2/14,23:14:25.870155+01,41.89908883,12.45211206,8.870917457
200,2002/2/14,23:59:55.86534+01,41.90648232,12.48163641,11.74001175
200,2002/3/14,04:06:00.424012+01,41.92726717,12.47902736,6.810978352
200,2002/3/14,05:14:26.045233+01,41.92611711,12.4736724,8.054552047
200,2002/3/14,05:29:25.702379+01,41.99452934,12.39200301,4.727384198
200,2002/3/14,21:43:50.558137+01,41.95982645,12.45287929,10.77065606
200,2002/3/14,21:50:35.57461+01,41.92568693,12.47337306,13.07013586
200,2002/3/14,23:44:45.947866+01,41.92636904,12.44743925,8.285323533
200,2002/3/14,23:45:00.822301+01,41.92510129,12.44788209,10.51969147
202,2002/2/14,16:48:51.220608+01,41.90813106,12.52539768,13.35173852
202,2002/2/14,17:56:42.325942+01,41.92643144,12.52738338,13.07076497
202,2002/2/14,18:00:08.135976+01,41.92434234,12.51631004,12.46279774
202,2002/2/14,18:01:23.13763+01,41.92689244,12.5174846,10.42528934
202,2002/2/14,21:06:56.879593+01,41.85645709,12.49713823,13.63975857
202,2002/3/14,00:00:01.790376+01,41.89212452,12.4698451,8.101630687
202,2002/3/14,00:39:33.621668+01,41.91570567,12.54170638,6.365926036
202,2002/3/14,16:03:42.358066+01,41.92371004,12.54645272,15.0596329
202,2002/3/14,16:10:21.022098+01,41.92636506,12.54265814,12.17346276
202,2002/3/14,16:10:51.351276+01,41.9256409,12.54039759,16.89665945
202,2002/3/14,16:22:36.968772+01,41.92709959,12.52387262,13.71399144
202,2002/3/14,18:50:18.828204+01,41.86981696,12.45270835,9.515185361
202,2002/3/14,23:59:57.116517+01,41.90750977,12.49022108,11.0572684
203,2002/2/14,23:47:22.051471+01,41.90530364,12.48487608,11.90536305
203,2002/2/14,23:56:50.446838+01,41.93926765,12.46008818,9.33435943
203,2002/2/14,23:57:49.388308+01,41.92671404,12.42639885,8.952708378
203,2002/2/14,23:59:49.37118+01,41.91941911,12.41723689,10.44413819
203,2002/3/14,00:00:04.828721+01,41.91998772,12.41677175,4.540911421
203,2002/3/14,00:08:19.740961+01,41.92707575,12.39062454,4.563693845
203,2002/3/14,04:27:10.839856+01,41.85678343,12.56211722,5.632675243
203,2002/3/14,04:51:21.554104+01,41.86709893,12.54124065,7.335717953
203,2002/3/14,05:59:49.936058+01,41.9155271,12.46378236,7.540074883
203,2002/3/14,06:00:04.829653+01,41.91559156,12.46380071,11.39327757
203,2002/3/14,20:33:54.92625+01,41.89848962,12.49010402,12.03926517
203,2002/3/14,23:31:25.165995+01,41.94882895,12.45443743,11.31297666
203,2002/3/14,23:43:06.654502+01,41.92535572,12.44695156,10.0752469
203,2002/4/14, 23:31:38.798388+01,41.94715154,12.45261801,9.488674781
204,2002/3/14,14:07:03.968389+01,41.91758104,12.54180137,14.62498581
204,2002/3/14,17:52:15.727393+01,41.88898542,12.45293686,16.22798154
204,2002/3/14,17:52:30.983329+01,41.88885838,12.45073019,11.98389017
204,2002/3/14,19:40:04.689778+01,41.90798367,12.45206695,9.587941645
204,2002/3/14,20:13:59.154967+01,41.92732322,12.47038376,10.84802657
204,2002/3/14,21:43:26.598378+01,41.90826544,12.49333407,13.06746345
206,2002/3/14,14:06:21.992796+01,41.90683043,12.5348913,17.37633222
206,2002/3/14,18:04:28.060833+01,41.91788229,12.49166695,13.29094374
206,2002/3/14,21:11:27.443011+01,41.85668799,12.48087376,13.46872837
209,2002/3/14,15:43:52.672362+01,41.81623608,12.36705047,11.71657971
209,2002/3/14,15:53:54.482511+01,41.85691807,12.47397961,14.82144962
209,2002/3/14,17:13:07.99922+01,41.91391758,12.45135487,13.34981838
209,2002/3/14,17:59:54.57081+01,41.90472967,12.47845832,19.6508349
209,2002/3/14,21:49:04.203571+01,41.90875122,12.54505043,12.95895789
209,2002/3/14,23:28:55.448287+01,41.90682444,12.45280081,14.01954361
209,2002/3/14,23:29:20.5256+01,41.90523659,12.44909853,8.398290259
209,2002/3/14,23:39:13.797383+01,41.85179616,12.43521129,11.82305298
211,2002/1/14,06:27:37.756881+01,41.90593193,12.41189003,8.115547605
212,2002/3/14,21:33:58.386886+01,41.9088541,12.50722511,12.58235119
212,2002/3/14,23:59:16.770931+01,41.95983423,12.45279417,8.959764983
212,2002/3/14,23:59:47.243695+01,41.95982141,12.45282231,10.89030574
213,2002/1/14,13:34:31.003745+01,41.85473782,12.54134025,12.25055896
213,2002/1/14,13:34:46.293104+01,41.85584156,12.53832697,14.91282332
213,2002/1/14,14:08:05.464699+01,41.90582096,12.48358841,15.80595003
213,2002/1/14,17:04:14.962953+01,41.92669009,12.52801556,13.71854527
213,2002/1/14,21:04:03.825528+01,41.91238813,12.44674479,10.24911442
213,2002/1/14,21:24:19.705662+01,41.92754293,12.44668554,8.150627478
213,2002/1/14,21:38:59.929749+01,41.95129219,12.45936355,9.916379158
213,2002/1/14,23:59:07.953263+01,41.88407221,12.5111884,11.15715801
213,2002/2/14,13:42:51.401815+01,41.85673436,12.5626344,11.88367911
213,2002/2/14,13:43:06.086504+01,41.85777062,12.56079704,13.82898022
213,2002/2/14,14:47:52.732699+01,41.89854615,12.45096159,11.93822203
213,2002/2/14,16:59:19.679326+01,41.8379452,12.45117362,12.95517624
213,2002/2/14,17:03:17.946028+01,41.85727574,12.4590877,15.13010339
213,2002/2/14,17:59:52.58581+01,41.90215956,12.45990683,15.27946312
213,2002/2/14,18:00:08.069979+01,41.90215956,12.45990683,11.38541064
213,2002/2/14,18:20:56.414205+01,41.8573524,12.51478234,12.03771843
213,2002/2/14,18:25:32.509927+01,41.84276076,12.54143591,8.336395955
213,2002/2/14,22:58:04.800051+01,41.898892,12.45169164,10.41228767
213,2002/2/14,23:19:52.356096+01,41.80154757,12.44779296,11.00000436
213,2002/3/14,12:07:57.069634+01,41.9046086,12.49390822,15.94427205
213,2002/3/14,14:33:50.062415+01,41.89898264,12.45161894,11.97817655
213,2002/3/14,15:28:09.96858+01,41.84057251,12.45342885,15.69048721
213,2002/3/14,17:30:42.042362+01,41.81495707,12.45175175,12.82484216
213,2002/3/14,18:00:12.14306+01,41.83272816,12.4626303,13.24280304
213,2002/3/14,19:28:49.766119+01,41.86079357,12.37506858,9.94905521
213,2002/3/14,19:29:05.986209+01,41.85717458,12.37661959,11.36758668
213,2002/3/14,20:46:21.342233+01,41.86196893,12.53904642,12.92082411
213,2002/3/14,20:46:35.178193+01,41.86359995,12.54092253,10.48039195
213,2002/3/14,21:01:35.729023+01,41.82706088,12.61654283,10.03060312
214,2002/1/14,08:46:28.849852+01,41.80019722,12.58419581,9.455229619
214,2002/1/14,09:14:18.52395+01,41.86956412,12.53861121,7.787131047
214,2002/1/14,09:15:18.498637+01,41.87630884,12.54154004,9.966033228
214,2002/1/14,11:05:50.465087+01,41.83371192,12.47028798,6.395785126
214,2002/1/14,12:06:19.840618+01,41.90344671,12.48836516,14.96996843
214,2002/2/14,09:27:04.217257+01,41.80971123,12.57590743,9.124207008
214,2002/2/14,09:37:37.957332+01,41.85661816,12.51081246,10.45504175
214,2002/2/14,09:37:52.95848+01,41.85817936,12.50912971,10.70977345
214,2002/2/14,12:00:01.438704+01,41.90349355,12.48850583,15.59694309
